"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","BBB-WBO-B21","BBB-WBV-B70","BBO-BBO-B16","BBO-BBY-B27","BBO-WBO-B16","BBO-WBV-B64","BBR-BBB-B50","BBR-BBG-B38","BBR-BBY-B26","BBY-WBG-B42","BPO-BPO-O16","BPR-BPG-O38","BPR-BPR-O02","BPY-BPG-O42","BPY-BPY-O29","WBB-WBV-W69","WBG-BBB-W56","WBG-WBG-W44","WBO-BBR-W03","WBO-WBV-W64","WBR-BBY-W25","WBV-WBO-W23","WBV-WBR-W12","WBY-BBV-W65","WBY-BBY-W30","WPB-BPG-G45","WPO-BPO-G16","WPO-BPY-G28","WPR-BPY-G25","WPV-BPR-G11","seqname","source","feature","start","end","score","strand","frame","attributes"
"180","LOC111120474",66.3408600340135,1.92257918095617,0.431323194012893,4.45739808951406,8.29604549908288e-06,0.000339827732920376,132,134,90,92,147,140,57,106,102,24,9,62,10,9,24,123,104,19,4,75,69,42,15,92,74,70,21,68,48,32,"NC_035784.1","tRNAscan-SE","gene",65508990,65509061,".","+",".","gene_id ""Trnap-agg_6""; db_xref ""GeneID:111099293""; gbkey ""Gene""; gene ""Trnap-agg""; gene_biotype ""tRNA""; "
"181","LOC111120493",24.2720697551461,2.69360379527796,0.752495730316363,3.57956023769798,0.000344172908256652,0.00677647773867601,20,35,16,5,47,47,19,39,24,1,3,9,4,9,1,60,26,14,3,53,9,10,1,9,7,21,12,70,4,0,"NC_035784.1","Gnomon","gene",65756605,65764374,".","+",".","gene_id ""LOC111136556""; db_xref ""GeneID:111136556""; gbkey ""Gene""; gene ""LOC111136556""; gene_biotype ""protein_coding""; "
"182","LOC111120496",58.4254049602046,1.61894041940706,0.439438014911007,3.68411553956003,0.000229498131071213,0.00505935744761947,176,179,72,53,197,131,57,105,118,46,7,59,15,13,24,122,131,19,8,103,26,43,14,81,53,69,18,91,65,2,"NC_035784.1","Gnomon","gene",65790311,65804881,".","-",".","gene_id ""LOC111135799""; db_xref ""GeneID:111135799""; gbkey ""Gene""; gene ""LOC111135799""; gene_biotype ""protein_coding""; "
"183","LOC111120509",20.0766430128933,2.56510431144492,0.661393716637923,3.87833184216532,0.000105175188242696,0.0028108710369984,58,20,60,24,31,23,13,11,19,10,5,19,1,2,18,15,13,7,2,21,11,8,8,7,16,5,8,48,36,0,"NC_035784.1","Gnomon","gene",65950127,65969816,".","+",".","gene_id ""LOC111137570""; db_xref ""GeneID:111137570""; gbkey ""Gene""; gene ""LOC111137570""; gene_biotype ""protein_coding""; "
"184","LOC111120512",27.7597692854813,1.37235951804845,0.397850486337321,3.44943531597164,0.00056176029824909,0.00984878154890305,94,81,46,49,112,86,30,56,59,15,5,47,6,9,3,78,47,4,1,86,10,23,6,45,20,35,26,29,44,2,"NC_035784.1","Gnomon","gene",65975851,65982053,".","-",".","gene_id ""LOC111137574""; db_xref ""GeneID:111137574""; gbkey ""Gene""; gene ""LOC111137574""; gene_biotype ""protein_coding""; "
"185","LOC111120615",19.6196376846577,2.10213686751872,0.686498110047208,3.06211603025995,0.00219778241629392,0.0298231589183166,10,50,35,11,68,30,19,29,28,4,0,13,9,4,6,22,47,13,0,41,9,7,8,10,11,4,4,42,20,2,"NC_035784.1","Gnomon","gene",67490260,67498959,".","-",".","gene_id ""LOC111132956""; db_xref ""GeneID:111132956""; gbkey ""Gene""; gene ""LOC111132956""; gene_biotype ""protein_coding""; "
"186","LOC111120617",55.5067405891607,1.74135380176904,0.503577891221309,3.45796317138903,0.000544275781704226,0.0096745256333651,95,95,85,44,111,86,60,73,94,25,11,54,5,8,33,101,107,32,11,72,26,48,7,124,55,60,32,109,24,1,"NC_035784.1","Gnomon","gene",67525613,67529744,".","+",".","gene_id ""LOC111137874""; db_xref ""GeneID:111137874""; gbkey ""Gene""; gene ""LOC111137874""; gene_biotype ""protein_coding""; "
"187","LOC111120682",17.4240433639987,2.34320353451089,0.787504010581672,2.97548139822188,0.00292529090949468,0.0369497119778536,17,2,10,25,59,36,7,2,25,4,15,35,7,2,1,36,27,11,2,4,2,6,4,3,23,12,10,37,4,1,"NC_035784.1","Gnomon","gene",68648389,68650428,".","+",".","gene_id ""LOC111137778""; db_xref ""GeneID:111137778""; gbkey ""Gene""; gene ""LOC111137778""; gene_biotype ""protein_coding""; "
"188","LOC111120684",13.9082848798404,1.9884048196167,0.642743331497969,3.09362185832803,0.00197729331692676,0.0272530710946225,16,41,14,29,31,34,15,26,40,2,3,17,5,3,4,14,18,10,3,5,2,4,3,19,16,7,9,25,3,1,"NC_035784.1","Gnomon","gene",68723378,68725508,".","+",".","gene_id ""LOC111132547""; db_xref ""GeneID:111132547""; gbkey ""Gene""; gene ""LOC111132547""; gene_biotype ""protein_coding""; "
"189","LOC111120746",22.804816006262,1.84806041533707,0.615172998016676,3.00413123023156,0.00266340417554123,0.0346400608350066,17,37,46,17,21,7,20,48,16,6,8,14,14,12,13,30,44,1,1,35,25,15,3,57,12,35,24,37,10,0,"NC_035784.1","Gnomon","gene",69668517,69672817,".","+",".","gene_id ""LOC111138047""; db_xref ""GeneID:111138047""; gbkey ""Gene""; gene ""LOC111138047""; gene_biotype ""protein_coding""; "
"190","LOC111121058",35.0593941434284,2.14680959966626,0.479621853002297,4.47604625649945,7.60380173046869e-06,0.000320456374852349,88,47,59,25,54,84,24,56,32,13,12,34,4,4,16,98,51,8,7,40,23,21,6,36,19,33,19,69,32,4,"NC_035784.1","Gnomon","gene",74751740,74752327,".","-",".","gene_id ""LOC111132589""; db_xref ""GeneID:111132589""; gbkey ""Gene""; gene ""LOC111132589""; gene_biotype ""protein_coding""; "
"191","LOC111121073",31.0069072212129,1.53627179264447,0.531582089842838,2.88999915911137,0.00385242856927134,0.0434066694578825,105,81,27,23,78,118,19,46,62,9,4,43,10,15,10,82,36,19,7,56,14,8,8,36,19,12,13,45,36,2,"NC_035784.1","Gnomon","gene",74977303,75006295,".","+",".","gene_id ""LOC111138369""; db_xref ""GeneID:111138369""; gbkey ""Gene""; gene ""LOC111138369""; gene_biotype ""protein_coding""; "
"192","LOC111121099",39.4232584738518,2.41335700855336,0.532163155039034,4.53499455139156,5.76049724970408e-06,0.000260291334489206,155,139,60,51,139,135,27,59,64,19,5,45,3,1,18,82,62,11,5,34,24,8,6,41,24,14,17,82,70,2,"NC_035784.1","Gnomon","gene",75538126,75544724,".","+",".","gene_id ""LOC111137503""; db_xref ""GeneID:111137503""; gbkey ""Gene""; gene ""LOC111137503""; gene_biotype ""lncRNA""; "
"193","LOC111121119",57.368652113175,1.08415607162279,0.363983073341548,2.97858925600494,0.00289578675468728,0.0366827553346658,197,150,139,56,199,132,74,89,71,38,4,78,8,7,36,167,37,25,10,130,71,56,16,91,56,64,63,53,100,5,"NC_035784.1","Gnomon","gene",75837989,75852343,".","+",".","gene_id ""LOC111133770""; db_xref ""GeneID:111133770""; gbkey ""Gene""; gene ""LOC111133770""; gene_biotype ""protein_coding""; "
"194","LOC111121130",8.64019330811408,5.0206816527261,0.931434303914899,5.3902692134311,7.03522114322646e-08,5.37435309785963e-06,7,17,3,8,3,9,6,5,7,2,3,2,1,2,2,4,1,2,0,3,0,1,0,5,0,2,2,33,3,0,"NC_035784.1","Gnomon","gene",75947701,75961383,".","-",".","gene_id ""LOC111135493""; db_xref ""GeneID:111135493""; gbkey ""Gene""; gene ""LOC111135493""; gene_biotype ""protein_coding""; "
"195","LOC111121195",30.7567244481667,2.45268578055858,0.532290138073259,4.60779865175902,4.06954447303903e-06,0.000198186815837001,79,88,31,24,93,70,25,39,44,9,1,38,2,2,6,30,54,16,3,31,8,15,10,30,22,20,20,69,28,4,"NC_035784.1","Gnomon","gene",77141351,77142467,".","-",".","gene_id ""LOC111132612""; db_xref ""GeneID:111132612""; gbkey ""Gene""; gene ""LOC111132612""; gene_biotype ""protein_coding""; "
"196","LOC111121273",81.7385255815366,1.24874412236012,0.356776777525759,3.50007119583326,0.00046513391080881,0.0084945080461459,215,212,171,128,332,241,88,169,152,53,20,94,16,15,24,170,153,26,10,123,52,53,17,162,105,88,67,3,141,42,"NC_035784.1","Gnomon","gene",78996652,79008877,".","-",".","gene_id ""LOC111134778""; db_xref ""GeneID:111134778""; gbkey ""Gene""; gene ""LOC111134778""; gene_biotype ""protein_coding""; "
"197","LOC111121366",110.396747314059,1.09575443433496,0.318668193868997,3.43854346124489,0.000584852648265914,0.0101722585609107,329,275,220,149,238,309,111,281,203,60,23,222,30,15,52,242,216,53,19,174,91,80,28,194,141,100,80,113,120,10,"NC_035784.1","Gnomon","gene",80362233,80369594,".","-",".","gene_id ""LOC111132073""; db_xref ""GeneID:111132073""; gbkey ""Gene""; gene ""LOC111132073""; gene_biotype ""protein_coding""; "
"198","LOC111121501",9.63657289483078,2.25573983613053,0.692996113163284,3.25505409522988,0.00113370769500963,0.0173742686266686,15,25,18,16,39,26,7,8,15,1,2,11,2,5,4,29,8,1,0,15,7,1,0,18,5,4,6,20,8,0,"NC_035784.1","Gnomon","gene",82600348,82611710,".","-",".","gene_id ""LOC111137249""; db_xref ""GeneID:111137249""; gbkey ""Gene""; gene ""LOC111137249""; gene_biotype ""protein_coding""; "
"199","LOC111121733",71.1927698248781,3.05222379486262,0.567862567343044,5.37493395478344,7.66107583665922e-08,5.69127040543684e-06,69,89,88,58,85,79,37,74,54,23,6,48,13,2,27,57,95,39,4,61,15,29,8,76,42,23,17,39,49,80,"NC_035784.1","Gnomon","gene",87552754,87553695,".","-",".","gene_id ""LOC111132690""; db_xref ""GeneID:111132690""; gbkey ""Gene""; gene ""LOC111132690""; gene_biotype ""protein_coding""; "
"200","LOC111121854",42.215818797927,2.36081322603476,0.517090554962449,4.56557019535234,4.98138469232511e-06,0.000227431344858968,68,83,58,53,66,68,32,81,63,10,13,64,19,7,17,87,70,8,1,43,17,19,7,42,27,39,28,3,20,38,"NC_035784.1","Gnomon","gene",89618239,89641645,".","+",".","gene_id ""LOC111132029""; db_xref ""GeneID:111132029""; gbkey ""Gene""; gene ""LOC111132029""; gene_biotype ""protein_coding""; "
"201","LOC111121996",13.8310430021083,2.90155181680567,0.909102704334681,3.19166558736523,0.00141455003346184,0.0209458540427812,1,11,34,8,10,2,3,36,18,2,1,18,6,8,1,0,7,2,1,3,13,3,4,8,16,7,3,36,18,0,"NC_035784.1","Gnomon","gene",92090756,92102149,".","+",".","gene_id ""LOC111134934""; db_xref ""GeneID:111134934""; gbkey ""Gene""; gene ""LOC111134934""; gene_biotype ""pseudogene""; pseudo ""true""; "
"202","LOC111122023",20.6221588960173,-1.27610390501539,0.350880940974896,-3.63685728119013,0.000275984744167747,0.00573289636818595,60,62,52,37,73,73,38,70,56,7,9,31,11,7,8,55,45,16,7,60,15,15,9,38,25,18,5,0,10,1,"NC_035784.1","Gnomon","gene",92471032,92473216,".","+",".","gene_id ""LOC111138057""; db_xref ""GeneID:111138057""; gbkey ""Gene""; gene ""LOC111138057""; gene_biotype ""protein_coding""; "
"203","LOC111122158",36.7590237721906,1.48582119285015,0.429737790383875,3.45750647510637,0.000545199140187356,0.0096745256333651,89,84,73,47,116,110,41,71,79,25,3,48,3,3,16,79,76,9,7,84,17,29,4,64,60,37,24,56,38,2,"NC_035784.1","Gnomon","gene",95577726,95580725,".","+",".","gene_id ""LOC111099136""; db_xref ""GeneID:111099136""; gbkey ""Gene""; gene ""LOC111099136""; gene_biotype ""lncRNA""; "
"204","LOC111122305",6.4468025370708,2.6949357754699,0.84954328728929,3.17221713806822,0.00151279850046216,0.022250321568878,13,9,9,5,12,10,3,2,4,0,2,4,1,0,0,7,15,1,4,9,0,4,0,0,2,1,7,16,6,1,"NC_035785.1","Gnomon","gene",561450,574523,".","+",".","gene_id ""LOC111100273""; db_xref ""GeneID:111100273""; gbkey ""Gene""; gene ""LOC111100273""; gene_biotype ""protein_coding""; "
"205","LOC111122329",164.240254290339,0.648257524362865,0.221923707701864,2.92108279496549,0.00348817114848789,0.0403679308788904,477,459,382,239,536,484,181,332,348,87,45,233,39,21,81,416,346,66,30,418,148,137,57,289,239,183,154,109,231,13,"NC_035785.1","Gnomon","gene",906840,909224,".","-",".","gene_id ""LOC111101488""; db_xref ""GeneID:111101488""; gbkey ""Gene""; gene ""LOC111101488""; gene_biotype ""protein_coding""; "
"206","LOC111122334",20.855344058809,1.08016162993311,0.366492422025427,2.94729594670357,0.00320566243382632,0.0385509302286555,68,70,56,25,53,49,20,31,37,10,5,35,8,2,10,41,44,16,2,49,10,16,3,27,32,11,26,21,45,1,"NC_035785.1","Gnomon","gene",966210,989697,".","-",".","gene_id ""LOC111099627""; db_xref ""GeneID:111099627""; gbkey ""Gene""; gene ""LOC111099627""; gene_biotype ""protein_coding""; "
"207","LOC111122604",159.696336330595,1.06942468391621,0.302092967251619,3.54005157301614,0.000400048847528903,0.00755781939103096,439,458,309,250,581,544,199,327,331,129,48,231,35,22,73,409,376,75,19,324,102,116,35,248,188,191,115,154,208,6,"NC_035785.1","Gnomon","gene",5033769,5041919,".","+",".","gene_id ""LOC111099690""; db_xref ""GeneID:111099690""; gbkey ""Gene""; gene ""LOC111099690""; gene_biotype ""protein_coding""; "
"208","LOC111122808",19.5043725102594,1.62713589787235,0.50265654859021,3.23707291277901,0.00120762552391133,0.0183785509420256,87,33,26,18,76,30,16,49,42,22,7,26,8,2,6,34,16,4,8,11,12,4,6,27,19,7,28,21,37,1,"NC_035785.1","Gnomon","gene",9434692,9463301,".","-",".","gene_id ""LOC111101328""; db_xref ""GeneID:111101328""; gbkey ""Gene""; gene ""LOC111101328""; gene_biotype ""protein_coding""; "
"209","LOC111122852",170.24142270165,3.23253503586104,0.515081312842102,6.27577618381191,3.47894334095546e-10,8.23313643866227e-08,280,207,148,98,261,278,109,172,135,55,21,107,27,12,29,234,186,38,9,177,43,72,22,146,105,88,59,61,95,205,"NC_035785.1","Gnomon","gene",9940364,9946666,".","+",".","gene_id ""LOC111100506""; db_xref ""GeneID:111100506""; gbkey ""Gene""; gene ""LOC111100506""; gene_biotype ""protein_coding""; "
"210","LOC111122887",58.542963898091,1.05933782261137,0.275746471921886,3.84170943413363,0.000122180421714969,0.00313167712501,200,212,114,90,215,200,63,129,142,41,19,76,13,9,34,149,106,18,12,140,22,39,13,76,69,74,38,47,118,3,"NC_035785.1","Gnomon","gene",10633000,10657203,".","+",".","gene_id ""LOC111100344""; db_xref ""GeneID:111100344""; gbkey ""Gene""; gene ""LOC111100344""; gene_biotype ""protein_coding""; "
"211","LOC111122922",101.479691648328,1.92048416755287,0.39583932329477,4.85167605776938,1.22422466384655e-06,6.70722087704931e-05,261,179,144,112,181,246,94,155,182,44,16,120,22,7,35,236,153,35,18,177,47,67,15,173,67,100,60,40,90,71,"NC_035785.1","Gnomon","gene",11270141,11296744,".","+",".","gene_id ""LOC111101919""; db_xref ""GeneID:111101919""; gbkey ""Gene""; gene ""LOC111101919""; gene_biotype ""protein_coding""; "
"212","LOC111123003",33.731915600614,1.11834528045203,0.337925567451787,3.30944263520869,0.000934819200107637,0.0148993183784428,65,74,63,47,77,60,40,73,56,17,8,36,9,8,16,63,76,10,9,35,24,26,10,74,36,37,34,33,40,4,"NC_035785.1","Gnomon","gene",12612631,12625676,".","-",".","gene_id ""LOC111099724""; db_xref ""GeneID:111099724""; gbkey ""Gene""; gene ""LOC111099724""; gene_biotype ""protein_coding""; "
"213","LOC111123065",19.8588221792116,1.8362956912104,0.54684032283739,3.35801076570654,0.000785055555009074,0.0128872602906546,76,53,28,25,36,51,14,45,27,14,8,22,4,8,7,30,28,7,4,26,4,9,0,37,23,11,5,32,22,1,"NC_035785.1","Gnomon","gene",14151987,14158497,".","-",".","gene_id ""LOC111099945""; db_xref ""GeneID:111099945""; gbkey ""Gene""; gene ""LOC111099945""; gene_biotype ""protein_coding""; "
"214","LOC111123227",7.84386967159275,3.00602380184859,1.00663228119475,2.98621836196312,0.0028245087709704,0.0359878544859398,28,1,4,7,13,34,3,0,0,3,1,1,0,3,0,17,1,3,0,2,11,2,0,5,5,7,5,22,17,0,"NC_035785.1","Gnomon","gene",17223247,17233876,".","-",".","gene_id ""LOC111100243""; db_xref ""GeneID:111100243""; gbkey ""Gene""; gene ""LOC111100243""; gene_biotype ""pseudogene""; pseudo ""true""; "
"215","LOC111123784",42.1010462671846,1.17793452628673,0.401652448573725,2.93272088958899,0.00336005808677998,0.0396992673792712,79,71,83,63,87,99,46,98,92,13,9,73,13,8,27,92,89,17,7,76,40,30,12,61,33,30,18,52,53,3,"NC_035785.1","Gnomon","gene",29550049,29551378,".","-",".","gene_id ""LOC111102093""; db_xref ""GeneID:111102093""; gbkey ""Gene""; gene ""LOC111102093""; gene_biotype ""protein_coding""; "
"216","LOC111123809",65.9517295854017,1.87646726042963,0.416286054323989,4.50763901634141,6.55529802071423e-06,0.000287318712247905,121,82,119,68,119,100,58,96,79,37,17,70,9,15,27,128,116,30,8,92,23,36,13,99,70,65,35,28,52,45,"NC_035785.1","Gnomon","gene",29983887,30012480,".","-",".","gene_id ""LOC111099546""; db_xref ""GeneID:111099546""; gbkey ""Gene""; gene ""LOC111099546""; gene_biotype ""protein_coding""; "
"217","LOC111123831",614.993150687057,0.918465581220265,0.252229447037036,3.64138918754162,0.000271170841477772,0.00565972284855751,1625,1546,1203,797,1791,1595,645,1238,1242,330,171,857,196,136,292,1473,1293,309,129,1259,436,489,150,1053,696,630,462,190,641,196,"NC_035785.1","Gnomon","gene",30524344,30527677,".","-",".","gene_id ""LOC111099756""; db_xref ""GeneID:111099756""; gbkey ""Gene""; gene ""LOC111099756""; gene_biotype ""protein_coding""; "
"218","LOC111123845",12.1305121637342,3.50487244141351,0.848330498050389,4.131494092772,3.60412955199402e-05,0.00116473314139177,16,33,32,18,16,6,19,18,3,5,0,9,3,0,4,5,2,0,1,1,2,4,4,5,17,2,3,33,52,0,"NC_035785.1","Gnomon","gene",30955896,30959554,".","+",".","gene_id ""LOC111100997""; db_xref ""GeneID:111100997""; gbkey ""Gene""; gene ""LOC111100997""; gene_biotype ""lncRNA""; "
"219","LOC111123891",15.7263323349988,-1.46735779396458,0.418296079399625,-3.50794058617681,0.000451589892747645,0.00835155485195329,51,50,28,40,37,29,15,63,49,17,2,37,9,3,12,37,58,11,3,36,16,19,3,59,19,8,5,0,12,1,"NC_035785.1","Gnomon","gene",31547559,31555145,".","-",".","gene_id ""LOC111100603""; db_xref ""GeneID:111100603""; gbkey ""Gene""; gene ""LOC111100603""; gene_biotype ""protein_coding""; "
"220","LOC111123910",56.4228727013334,0.968466165473406,0.320180864524876,3.02474717503976,0.00248841045820622,0.0327528619769305,159,166,115,71,142,126,41,139,110,27,19,67,24,8,20,128,153,30,16,87,26,38,14,105,72,60,51,55,82,2,"NC_035785.1","Gnomon","gene",31795684,31807059,".","+",".","gene_id ""LOC111101205""; db_xref ""GeneID:111101205""; gbkey ""Gene""; gene ""LOC111101205""; gene_biotype ""protein_coding""; "
"221","LOC111123912",97.4488565277801,3.03519836312326,0.502352052431082,6.04197464394685,1.52239395122764e-09,2.08520396507211e-07,196,149,101,78,169,170,48,88,90,32,7,57,22,12,22,107,88,21,14,101,45,30,11,71,63,41,38,61,76,98,"NC_035785.1","Gnomon","gene",31816918,31819493,".","+",".","gene_id ""LOC111101217""; db_xref ""GeneID:111101217""; gbkey ""Gene""; gene ""LOC111101217""; gene_biotype ""protein_coding""; "
"222","LOC111123938",8.0866287694143,4.73577879299538,1.05617552035588,4.48389372951918,7.32931740965616e-06,0.000311887361228378,3,24,3,0,6,1,4,2,6,0,2,2,1,0,1,0,2,0,0,6,1,0,0,13,2,34,0,28,4,1,"NC_035785.1","Gnomon","gene",32357085,32363105,".","+",".","gene_id ""LOC111099717""; db_xref ""GeneID:111099717""; gbkey ""Gene""; gene ""LOC111099717""; gene_biotype ""protein_coding""; "
"223","LOC111123973",12.2417413468459,2.22331046797633,0.594188795230129,3.74175764643163,0.000182737700087735,0.004237774282987,14,33,18,7,23,30,16,17,17,6,5,10,4,2,3,19,19,4,0,22,5,5,0,40,4,26,3,25,18,0,"NC_035785.1","Gnomon","gene",32881743,32886655,".","-",".","gene_id ""LOC111101772""; db_xref ""GeneID:111101772""; gbkey ""Gene""; gene ""LOC111101772""; gene_biotype ""protein_coding""; "
"224","LOC111124361",13.5751790788224,3.67369678663262,0.837075680775322,4.3887271736648,1.14015994770695e-05,0.000462714912111071,19,14,15,10,17,8,15,18,8,2,0,4,4,7,3,13,11,2,1,6,0,7,1,12,3,7,1,42,1,1,"NC_035785.1","Gnomon","gene",39506984,39508573,".","-",".","gene_id ""LOC111102156""; db_xref ""GeneID:111102156""; gbkey ""Gene""; gene ""LOC111102156""; gene_biotype ""protein_coding""; "
"225","LOC111124392",569.397552047874,0.764611964880188,0.208899363748702,3.66019288502951,0.00025202546073039,0.00541484114892793,1962,1690,1297,794,2017,1537,635,1427,1197,379,137,874,175,82,255,1522,1303,235,134,1308,346,440,118,1107,727,596,430,333,797,73,"NC_035785.1","Gnomon","gene",40322864,40327823,".","-",".","gene_id ""LOC111101806""; db_xref ""GeneID:111101806""; gbkey ""Gene""; gene ""LOC111101806""; gene_biotype ""protein_coding""; "
"226","LOC111124414",27.7199495306114,2.08315442129955,0.547440132886706,3.80526434975614,0.00014165282156363,0.00350770800516041,87,84,46,28,88,68,17,44,51,12,6,36,11,7,8,26,41,7,0,34,27,21,4,32,22,21,4,52,35,1,"NC_035785.1","Gnomon","gene",40912071,40914622,".","+",".","gene_id ""LOC111101179""; db_xref ""GeneID:111101179""; gbkey ""Gene""; gene ""LOC111101179""; gene_biotype ""protein_coding""; "
"227","LOC111124500",6.8561683514774,4.8634969565958,1.36846537338979,3.55397882267825,0.00037944976689269,0.00723099273169853,8,5,0,1,0,0,0,1,0,1,0,12,0,1,0,0,4,0,2,2,0,1,0,3,2,0,1,30,2,0,"NC_035785.1","Gnomon","gene",42024168,42033033,".","-",".","gene_id ""LOC111099774""; db_xref ""GeneID:111099774""; gbkey ""Gene""; gene ""LOC111099774""; gene_biotype ""protein_coding""; "
"228","LOC111124587",67.7406562233695,1.31376535828163,0.437297442693064,3.0042831949597,0.00266207411214267,0.0346400608350066,202,217,228,87,259,210,81,162,108,25,22,79,29,21,23,113,96,14,23,100,38,42,7,84,68,63,39,75,38,3,"NC_035785.1","Gnomon","gene",43483558,43496532,".","-",".","gene_id ""LOC111099802""; db_xref ""GeneID:111099802""; gbkey ""Gene""; gene ""LOC111099802""; gene_biotype ""protein_coding""; "
"229","LOC111124588",128.700242054721,2.88774649738746,0.566353063741138,5.09884501782683,3.41732197734818e-07,2.17074235169813e-05,401,215,185,138,285,165,112,211,119,43,21,67,35,18,45,136,103,14,10,138,67,55,27,104,76,161,52,3,64,138,"NC_035785.1","Gnomon","gene",43513151,43523258,".","-",".","gene_id ""LOC111101850""; db_xref ""GeneID:111101850""; gbkey ""Gene""; gene ""LOC111101850""; gene_biotype ""protein_coding""; "
"230","LOC111124590",9.6284284099218,-2.2974086826599,0.699898922567955,-3.28248638279171,0.00102895955219741,0.0159926585719193,39,27,30,32,40,59,17,3,29,7,0,24,2,2,6,53,28,4,5,9,14,2,3,21,24,6,2,0,1,0,"NC_035785.1","Gnomon","gene",43569914,43573751,".","+",".","gene_id ""LOC111101756""; db_xref ""GeneID:111101756""; gbkey ""Gene""; gene ""LOC111101756""; gene_biotype ""lncRNA""; "
"231","LOC111124603",61.9558856770263,4.2020972375685,0.729487166834117,5.76034429201144,8.39425355688652e-09,9.43384957431631e-07,126,43,29,23,28,120,24,49,35,13,1,28,2,3,8,44,4,10,0,29,33,12,6,46,12,15,10,38,17,88,"NC_035785.1","Gnomon","gene",43775525,43780854,".","+",".","gene_id ""LOC111101238""; db_xref ""GeneID:111101238""; gbkey ""Gene""; gene ""LOC111101238""; gene_biotype ""protein_coding""; "
"232","LOC111124639",9.5599924042319,2.40201182289349,0.727824415346766,3.30026277251096,0.000965943389643429,0.0152292441611768,21,13,5,20,31,28,11,14,9,7,2,6,1,0,3,22,17,4,2,10,1,2,0,8,11,3,1,23,4,1,"NC_035785.1","Gnomon","gene",44527090,44550334,".","+",".","gene_id ""LOC111099635""; db_xref ""GeneID:111099635""; gbkey ""Gene""; gene ""LOC111099635""; gene_biotype ""lncRNA""; "
"233","LOC111124640",65.8035125576519,4.88267654682642,0.747930270571545,6.52825101342031,6.65421138365251e-11,2.24349296111915e-08,65,28,50,24,40,24,8,25,21,9,0,16,3,2,2,25,41,4,4,4,6,14,4,20,22,7,3,29,31,110,"NC_035785.1","Gnomon","gene",44556511,44562148,".","+",".","gene_id ""LOC111101422""; db_xref ""GeneID:111101422""; gbkey ""Gene""; gene ""LOC111101422""; gene_biotype ""protein_coding""; "
"234","LOC111124802",88.6694500237844,0.774076805434995,0.261160985314348,2.9639833243211,0.00303684743130793,0.0376361372835325,335,247,204,120,282,249,98,183,174,60,30,120,26,16,64,243,226,40,11,163,64,57,32,120,91,86,78,64,121,5,"NC_035785.1","Gnomon","gene",48165574,48167718,".","+",".","gene_id ""LOC111101310""; db_xref ""GeneID:111101310""; gbkey ""Gene""; gene ""LOC111101310""; gene_biotype ""protein_coding""; "
"235","LOC111124908",33.7204514450086,2.00490985472379,0.566795164585312,3.53727409829027,0.000404279864744267,0.00758105180747364,51,79,36,39,90,102,35,67,23,29,8,24,13,8,15,61,16,11,6,46,22,26,5,19,37,12,16,64,43,0,"NC_035785.1","Gnomon","gene",50452851,50456275,".","+",".","gene_id ""LOC111100134""; db_xref ""GeneID:111100134""; gbkey ""Gene""; gene ""LOC111100134""; gene_biotype ""protein_coding""; "
"236","LOC111124999",58.6776282071597,0.996536531975397,0.348685454456668,2.85798136755727,0.00426345425345194,0.0471886868507067,208,155,123,98,169,185,86,129,126,32,5,83,20,15,28,156,122,23,2,107,44,48,16,120,74,105,23,55,76,2,"NC_035786.1","Gnomon","gene",1704436,1721415,".","+",".","gene_id ""LOC111105299""; db_xref ""GeneID:111105299""; gbkey ""Gene""; gene ""LOC111105299""; gene_biotype ""lncRNA""; "
"237","LOC111125070",33.7966181408577,1.03028831440505,0.352734218679779,2.92086296096034,0.00349063331122507,0.0403679308788904,157,112,82,50,124,122,35,76,63,29,7,31,6,1,8,88,50,19,10,65,34,31,2,30,33,37,23,31,60,3,"NC_035786.1","Gnomon","gene",3466051,3480290,".","-",".","gene_id ""LOC111104870""; db_xref ""GeneID:111104870""; gbkey ""Gene""; gene ""LOC111104870""; gene_biotype ""protein_coding""; "
"238","LOC111125118",7.63890877336876,5.96543381117296,2.03866347095026,2.92614936019448,0.0034318612896212,0.0402885488701384,1,0,4,3,0,0,0,8,1,0,0,6,0,1,0,0,6,0,0,0,0,0,0,5,0,0,6,36,0,0,"NC_035786.1","Gnomon","gene",4485681,4489267,".","-",".","gene_id ""LOC111102507""; db_xref ""GeneID:111102507""; gbkey ""Gene""; gene ""LOC111102507""; gene_biotype ""protein_coding""; "
"239","LOC111125223",27.5804109468502,1.37001274009719,0.45132832354703,3.03551243877214,0.0024012731839946,0.031956549288646,41,62,50,54,75,44,30,81,44,29,7,31,8,5,15,44,69,8,3,44,15,15,8,33,34,12,14,34,34,3,"NC_035786.1","Gnomon","gene",6304306,6305836,".","-",".","gene_id ""LOC111103495""; db_xref ""GeneID:111103495""; gbkey ""Gene""; gene ""LOC111103495""; gene_biotype ""protein_coding""; "
